,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
198,103_15,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003667333,0.278567667,107,0.013164964
199,103_16,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001183667,0.170849667,221,0.006928118
200,103_16,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003533,0.304597,107,0.011598932
201,103_17,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001804667,0.176901667,221,0.010201524
202,103_17,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003386333,0.301924667,107,0.011215822
203,103_18,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001227,0.152145,221,0.008064675
204,103_18,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003555,0.290021667,107,0.012257705
205,103_19,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002886667,0.195665667,221,0.014753057
206,103_19,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003307667,0.286129667,107,0.011560027
207,103_2,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001746,0.148898667,221,0.011726096
208,103_2,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004514,0.243920667,107,0.018506017
209,103_20,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.016881667,0.333009,221,0.050694326
210,103_20,Cottus_amblystomopsis_KY563345.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003756333,0.254165667,107,0.014779075
211,103_21,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001927667,0.149241,221,0.012916468
212,103_21,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003748333,0.224552,107,0.016692496
213,103_22,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001689,0.136866,221,0.012340537
214,103_22,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004004667,0.212736,107,0.018824584
215,103_23,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001435,0.160512667,221,0.008940104
216,103_23,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004024667,0.247241333,107,0.016278292
217,103_24,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001526,0.150120667,221,0.010165156
218,103_24,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004120333,0.223391667,107,0.018444436
219,103_25,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004295667,0.142206,221,0.030207352
220,103_25,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004028,0.220741333,107,0.018247602
221,103_26,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001542333,0.164468333,221,0.009377692
222,103_26,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004084,0.236109,107,0.017297096
223,103_27,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002012333,0.168098333,221,0.011971168
224,103_27,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003728333,0.228137667,107,0.016342472
225,103_28,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001646667,0.151909333,221,0.010839799
226,103_28,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004117333,0.233270667,107,0.017650455
227,103_29,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003508333,0.181632,221,0.019315613
228,103_29,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004064667,0.211205,107,0.019245125
229,103_3,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001563667,0.148234333,221,0.010548613
230,103_3,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004607333,0.242150667,107,0.019026722
231,103_30,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.017151333,0.363701667,221,0.047157698
232,103_30,Batrachocottus_talievi_MT527183.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004109,0.212735667,107,0.01931505
233,103_31,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001856333,0.157442,221,0.011790585
234,103_31,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005263,0.277604333,107,0.018958638
235,103_32,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001603,0.156989667,221,0.010210863
236,103_32,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005483667,0.283598,107,0.019336055
237,103_33,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001226,0.164801,221,0.007439275
238,103_33,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005368667,0.301078,107,0.017831481
239,103_34,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001122667,0.161821333,221,0.006937693
240,103_34,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005316667,0.287399,107,0.018499252
241,103_35,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004208,0.146462333,221,0.028730937
242,103_35,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005400333,0.270618333,107,0.019955534
243,103_36,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001432,0.170617,221,0.008393068
244,103_36,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005581333,0.288263,107,0.019361948
245,103_37,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001995333,0.168813,221,0.011819785
246,103_37,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005311333,0.282160333,107,0.018823813
247,103_38,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001248,0.159856,221,0.007807026
248,103_38,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005384,0.290423,107,0.018538477
249,103_39,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003130333,0.183726333,221,0.017038022
250,103_39,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005299333,0.256858333,107,0.020631347
251,103_4,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001616,0.144419667,221,0.011189612
252,103_4,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004625333,0.227856667,107,0.020299311
253,103_40,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.016970333,0.335906333,221,0.050521028
254,103_40,Cottus_koreanus_MW894645.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005351,0.24271,107,0.022046887
255,103_41,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002043,0.129595,221,0.015764497
256,103_41,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003369667,0.296013333,107,0.011383496
257,103_42,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001853,0.126733333,221,0.014621252
258,103_42,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003618333,0.299934,107,0.012063765
259,103_43,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001342,0.138683,221,0.009676745
260,103_43,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003435667,0.326222333,107,0.010531672
261,103_44,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001331333,0.135945667,221,0.009793128
262,103_44,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003435333,0.306911333,107,0.011193244
263,103_45,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004956333,0.140575333,221,0.035257489
264,103_45,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004056333,0.316861,107,0.012801618
265,103_46,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001656333,0.148552,221,0.011149855
266,103_46,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003687,0.320164667,107,0.011515949
267,103_47,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.00225,0.155803667,221,0.014441252
268,103_47,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003466,0.326218,107,0.010624797
269,103_48,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001602333,0.139595667,221,0.011478389
270,103_48,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003568,0.319267333,107,0.011175587
271,103_49,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.00342,0.173353667,221,0.019728455
272,103_49,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003506333,0.298511333,107,0.011746064
273,103_5,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004293333,0.139446667,221,0.030788354
274,103_5,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004412667,0.227293667,107,0.019413945
275,103_50,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.017237,0.339052333,221,0.050838759
276,103_50,Cottus_czerskii_KY783659.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003625667,0.290968333,107,0.012460692
277,103_51,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001694333,0.139596333,221,0.012137377
278,103_51,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003089333,0.237201667,107,0.013024079
279,103_52,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001458667,0.129164333,221,0.011293107
280,103_52,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003288333,0.230423667,107,0.014270814
281,103_53,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001362,0.157357333,221,0.008655459
282,103_53,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003518333,0.271787,107,0.012945186
283,103_54,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001358333,0.150373333,221,0.009033073
284,103_54,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003515667,0.256339667,107,0.013714876
285,103_55,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004300333,0.138646667,221,0.031016493
286,103_55,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003474333,0.239479667,107,0.014507843
287,103_56,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001283333,0.154317,221,0.008316215
288,103_56,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003380667,0.247794,107,0.013643053
289,103_57,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001889,0.167605667,221,0.011270502
290,103_57,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003154333,0.262708667,107,0.012006963
291,103_58,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001424333,0.143041333,221,0.009957495
292,103_58,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003452,0.248786,107,0.013875379
293,103_59,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003275667,0.186409667,221,0.017572408
294,103_59,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003402333,0.247397333,107,0.013752506
295,103_6,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001637333,0.160854,221,0.010179003
296,103_6,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004623,0.241744667,107,0.019123483
297,103_60,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.017235333,0.341595667,221,0.050455363
298,103_60,Cottus_poecilopus_MW448544.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003840333,0.2292,107,0.016755381
299,103_61,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002119667,0.142198333,221,0.01490641
300,103_61,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005963333,0.413217667,107,0.014431458
301,103_62,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001761667,0.141599,221,0.012441237
302,103_62,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006034333,0.413348667,107,0.014598652
303,103_63,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001643,0.179564667,221,0.009149907
304,103_63,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006251667,0.492076667,107,0.01270466
305,103_64,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001726333,0.173133667,221,0.009971101
306,103_64,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006362333,0.469938,107,0.013538665
307,103_65,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004346333,0.159078667,221,0.027321912
308,103_65,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005988,0.434305667,107,0.013787524
309,103_66,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001837,0.167217333,221,0.010985703
310,103_66,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006361667,0.444381,107,0.014315794
311,103_67,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002265667,0.179283333,221,0.012637352
312,103_67,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006072333,0.465474667,107,0.013045465
313,103_68,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001845667,0.150689,221,0.012248184
314,103_68,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.006309667,0.438005333,107,0.014405456
315,103_69,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003256333,0.222043667,221,0.014665284
316,103_69,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005828,0.474575667,107,0.012280444
317,103_7,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002222,0.155737,221,0.014267644
318,103_7,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004375,0.228998,107,0.01910497
319,103_70,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.016699667,0.362984,221,0.046006619
320,103_70,Trachidermus_fasciatus_MG784718.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.005669667,0.404812667,107,0.014005655
321,103_71,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001965,0.136582667,221,0.014386891
322,103_71,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003001,0.237358,107,0.012643349
323,103_72,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001586667,0.130386,221,0.012168996
324,103_72,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003058,0.23182,107,0.013191269
325,103_73,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001497667,0.147869,221,0.010128334
326,103_73,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003281667,0.259102667,107,0.012665507
327,103_74,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001474333,0.142053333,221,0.010378731
328,103_74,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003247333,0.243079333,107,0.01335915
329,103_75,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004487667,0.130318,221,0.034436276
330,103_75,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003329667,0.232587,107,0.01431579
331,103_76,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001564667,0.149635,221,0.010456555
332,103_76,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003283667,0.242793,107,0.013524552
333,103_77,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.002236,0.159107,221,0.014053436
334,103_77,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003140333,0.255978667,107,0.012267949
335,103_78,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001668333,0.141381333,221,0.011800238
336,103_78,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003331,0.246649333,107,0.013505003
337,103_79,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003492,0.187614333,221,0.01861265
338,103_79,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003273,0.251913667,107,0.012992546
339,103_8,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001713333,0.152603333,221,0.011227365
340,103_8,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004583,0.245145,107,0.018695058
341,103_80,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.017451,0.344132,221,0.050710193
342,103_80,Cottus_szanaga_KX762049.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003734333,0.234979,107,0.0158922
343,103_81,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001761,0.14451,221,0.012186008
344,103_81,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003192667,0.219007,107,0.014577921
345,103_82,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001439667,0.141730333,221,0.010157788
346,103_82,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003284333,0.219541667,107,0.014959954
347,103_83,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001345667,0.154077,221,0.008733728
348,103_83,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003500667,0.238134,107,0.014700407
349,103_84,Myoxocephalus_jaok_MN162695.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001392333,0.149370667,221,0.00932133
350,103_84,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003546,0.222152333,107,0.01596202
351,103_85,Cottiusculus_nihonkaiensis_MK224511.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.004428333,0.152785667,221,0.028983958
352,103_85,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003705,0.23491,107,0.015771998
353,103_86,Myoxocephalus_quadricornis_MT303953.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001426333,0.16547,221,0.008619891
354,103_86,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003501667,0.235997,107,0.014837759
355,103_87,Enophrys_diceraus_KF039715.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001961667,0.170701,221,0.011491829
356,103_87,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003237,0.233106,107,0.013886386
357,103_88,Megalocottus_platycephalus_MK936042.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001476667,0.147630667,221,0.010002439
358,103_88,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003498,0.228822333,107,0.015286969
359,103_89,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003256333,0.181432667,221,0.017947889
360,103_89,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003410333,0.211577,107,0.016118639
361,103_9,Porocottus_allisi_MT906796.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.003327333,0.189982,221,0.01751394
362,103_9,Mesocottus_haitej_KF170219.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.004273667,0.229426667,107,0.018627593
363,103_90,Clinocottus_analis_FJ848374.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.017006667,0.350135333,221,0.048571695
364,103_90,Cottus_volki_KY563344.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003713667,0.203352667,107,0.018262198
365,103_91,Gymnocanthus_intermedius_KX148473.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001926667,0.153799,221,0.012527173
366,103_91,Cottus_cognatus_MW856888.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003291333,0.234348667,107,0.0140446
367,103_92,Gymnocanthus_herzensteini_KX148474.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001690667,0.141377333,221,0.011958541
368,103_92,Cottus_cognatus_MW856888.1,103,Cottus_dzungaricus_MH638324.1,ingroup,0.003488333,0.224401,107,0.015545088
369,103_93,Myoxocephalus_scorpius_MK321578.1,103,Clinocottus_analis_FJ848374.1,ingroup,0.001366,0.154643333,221,0.008833229
